FMID,MarketName,street,city,County,State,zip,Longitude,Latitude,Location
1001359,Coffe County Farmers Market,Fort Street Behind Coffee Coun,Manchester,Coffee,Tennessee,37355,-86.0862,35.5027,
1004677,Coffeyville Farmers Market,Corner Of 8th And Walnut,Coffeyville,Montgomery,Kansas,67337,-95.6159,37.036,
1002594,Coffo Harvest Farmers Market,450 W. 336 Street,Florida City,Miami-Dade,Florida,33034,-80.482299,25.44985,
1002595,Coffo Harvest Farmers Market,7th Street Sw 4th Avenue,Homestead,Miami-Dade,Florida,33033,-80.4834,25.4635,
1002525,Cohasset Farmers Market,North Main Street,Cohasset Town Common,Norfolk,Massachusetts,2025,-70.8234,42.2326,
1001896,Cohoes Farmers Market,185 Remsen Street,Cohoes,Albany,New York,12047,-73.70068,42.77162,Other
1002011,Colbert County Farmers Market,South Raleigh Avenue,Sheffield,Colbert,Alabama,35660,-87.6946,34.7597,
1007503,Colchester Farmers’ Market,395 South Main Street,Colchester,New London,Connecticut,6415,-72.3241,41.568000000000005,
1007424,Cold Spring Farmers Market,,Cold Spring,,Minnesota,56320,-93.4539,44.995,
1006440,Cold Springs Farmers Market,Route 9d - Butterfield Hospital Lot,Cold Spring,Putnam,New York,10516,-73.9497,41.4195,
1009166,Colden Community Farmers Market,8745 Supervisor Ave (at Heath Rd),Colden,,New York,14033,-78.6826,42.6453,
1008764,Cole County Farmers Market,1204 Missouri Boulevard,Jefferson City,Cole,Missouri,65109,-92.21122,38.581887,Private business parking lot
1003173,Colebrook Farmers Market,Main Street,Colebrook,Coos,New Hampshire,3576,-71.5029,44.8919,
1000956,Colesburg Farmers Market,Delaware Street,Colesburg,Delaware,Iowa,52035,-91.4634,42.4826,
1000656,Colfax Farmers Market,Main Street At California Street,Colfax,Placer,California,95713,-120.95700000000001,39.0884,
1001876,College Hill Farm Market,5742 Hamilton Avenue,Cincinnati,Hamilton,Ohio,45224,-84.54511,39.195679999999996,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1011528,College Hill Farmers Market,2205 College St.,Cedar Falls,Black Hawk,Iowa,50613,-92.456087,42.517617,
1011495,College Of San Mateo Certified Farmers Market,1700 W. Hillsdale Blvd.,San Mateo,San Mateo,California,94403,-122.337849,37.533091999999996,
1011387,College Of The Ozarks Farmers Market,1 Industrial Drive,Point Lookout,Taney,Missouri,65726,-93.041,36.6546965,
1002053,College Park City Hall Farmers Market,4500 Knox Road,College Park,Prince George's,Maryland,20140,-76.93738,38.98095,Local government building grounds
1002054,College Park Farmers Market,5211 Paint Branch Parkway,College Park,Prince George's,Maryland,20740,-76.92268,38.97583,Local government building grounds
1002316,Colleton Farmers Market,506 E. Washington Street,Walterboro,Colleton,South Carolina,29488,-80.66095,32.903596,
1008162,Collier County Government Complex Farmers Market,3315 Tamiami Trail East,"Naples, Florida",Collier,Florida,34112,-81.763926,26.126959,Local government building grounds
1003470,Collierville Farmers Market,454 W. Poplar Ave.,Collierville,Shelby,Tennessee,38017,-89.677,35.0461,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1001711,Collingswood Farmers Market,Between Collings & Irvin Aves. Along High Speed Line,Collingswood,Camden,New Jersey,8108,-75.069,39.9153,
1002417,Collins Farmers Market,Jefferson’s Restaurant Parking Lot On Hwy 65,Collins,Story,Iowa,50055,-93.3063,41.9028,
1003545,Collins Park Sunday Market,Collins Avenue & 22nd Street,Miami Beach,Miami-Dade,Florida,33139,-80.1283,25.7975,
1001290,Collinsville Farmers Market,Main St. And Route 179,Collinsville,Hartford,Connecticut,6019,-72.923264,41.810819,
1006646,Collinsville Farmers Market,10th St. & Center,Collinsville,Tulsa,Oklahoma,74021,-95.8403,36.3608,
1006253,Colo Farmers Market,Lincoln Hwy And Us 65,Colo,Story,Iowa,50056,-93.31066,42.02277,Local government building grounds
1010977,Colonial Beach Farmers Market,117 Washington Avenue,Colonial Beach,Westmoreland,Virginia,22443,-76.9632693,38.250832700000004,
1001446,Colonial Village Farmers Market,1240 S. Alpine,Rockford,Winnebago,Illinois,61108,-89.0291,42.2526,
1000210,Colorado Farm And Art Market,7350 Pine Creek Road,Colorado Springs,El Paso,Colorado,80919,-104.814688,38.937715999999995,
1009656,Colorado Farm And Art Market,215 S. Tejon,Colorado Springs,El Paso,Colorado,80903,-104.82230899999999,38.830543,
1009382,Colton Farmers And Crafters Market,20983 S Hwy 211,Colton,,Oregon,97017,-122.382,45.2017,
1008496,Columbia Center For Urban Agriculture,1209 Smith Street,Columbia,Boone,Missouri,65201,-92.32169499999999,38.962326000000004,"On a farm from: a barn, a greenhouse, a tent, a stand, etc"
1004166,Columbia City Farmers Market,S. Edmunds Street And 37th Ave. S.,Seattle,King,Washington,98118,-122.28615149999999,47.5586613,
1002375,Columbia County Homegrown Market Association,Corner Of Stadium & Vine,Magnolia,Columbia,Arkansas,71753,-93.2273,33.2598,
1012373,Columbia Falls Community Market,830 1st Ave West,Columbia Falls,Flathead,Montana,59912,-114.18275200000001,48.371012,
1000794,Columbia Farmers Market,3900 Forum Blvd,Columbia,Boone,Missouri,65203,-92.35226,38.908955999999996,
1000795,Columbia Farmers Market,601 Business Loop 70 W,Columbia,Boone,Missouri,65203,-92.345394,38.967386,
1011118,Columbia Farmers Market,1701 West Ash Street,Columbia,Boone,Missouri,65203,-92.36291999999999,38.957276,
1010062,Columbia Fresh Farmers Market,5th Street / Riverside Drive,"Columbia, Tn",Maury,Tennessee,38401,-87.020645,35.619907,
1011224,Columbia Heights Farmers Market,Corner Of 14th St. Nw And Park St. Nw,Washington,District of Columbia,District of Columbia,20010,-77.0327468,38.930245299999996,
1008316,Columbia Pike Farmers Market,2820 Columbia Pike,Arlington,Arlington,Virginia,22204,-77.086638,38.862393,
1000068,Columbia University Greenmarket,Broadway - W114 & 115 Sts.,New York,New York,New York,10027,-73.96436,40.807345,Other
1006811,Columbia-pacific Farmers Market,,Long Beach,Pacific,Washington,98631,-124.053969,46.350134000000004,Local government building grounds
1003006,Columbinana Farmers Market,West College Street,Columbiana,Shelby,Alabama,35051,-86.62,33.1795,
1006705,Columbus City Farmers Market,25th Street At Fair Oaks Mall,Columbus,Bartholomew,Indiana,47201,-85.900278,39.223468,Private business parking lot
1005087,"Columbus County Community Farmers Market, Inc.",132 Government Complex Road,Whiteville,Columbus,North Carolina,28472,-78.70622900000001,34.354903,
1005830,Columbus Downtown Farmers Market,105 N. Dickason Blvd,Columbus,Columbia,Wisconsin,53925,-89.0147,43.3389,Private business parking lot
1006091,"Columbus Farmers Market, Columbus, Indiana",501 Brown St.,Columbus,Bartholomew,Indiana,47201,-85.924544,39.203327,Private business parking lot
1007015,Columbus Farmers Market,Route 206,Columbus,Burlington,New Jersey,8022,-74.7251,40.0554,Private business parking lot
1010010,Columbus Farmers Market,Frankfort Square Between 13 And 14 Street On 26 Ave,Columbus,Platte,Nebraska,68601,-97.359503,41.42964,
1003996,Columbus Farmers Market,Courthouse Square,"Columbus, Nc",Polk,North Carolina,28722,-82.198595,35.251205,Closed-off public street
1012035,Columbus Farmers Market,Pike Ave.,Columbus,Stillwater,Montana,59019,-109.253184,45.636734999999994,
1003893,Columbus Junction Farmers Market,101 Fairgrounds Rd.,Columbus Junction,Louisa,Iowa,52738,-91.356262,41.277184999999996,
1006256,Columbus Public Health Urban Farmers Market,240 Parsons Avenue,Columbus,Franklin,Ohio,43215,-82.98200000000001,39.9596,
1002562,Columbus State Farmers Market,318 10th Ave.,Columbus,Muscogee,Georgia,31901,-84.9806,32.4703,
1000865,Columbus Winter Farmers Market,4300 Indianola Ave.,Columbus,Franklin,Ohio,43214,-82.999711,40.052463,Other
1004424,Colusa Farmers Market,2963 Davison Ct.,Colusa,Colusa,California,95932,-121.99700000000001,39.187,
1003218,Colville Farmers Market,Corner Of Oak Street & 3rd Avenue,Coleville,Stevens,Washington,99114,-117.88,48.5564,
1011003,Colwells Farmers Market,9079 Hwy377,Collinsville,Cooke,Texas,76240,-96.9110998,33.5491175,
1004237,Comfort Area Farmers Market,427 Main At Highway 27 And Broadway,Comfort,Kendall,Texas,78013,-98.91297,29.967609999999997,Local government building grounds
1002940,Common Ground Farmers Market,7741 Roswell Road,Atlanta,Fulton,Georgia,30350,-84.362538,33.964608,Local government building grounds
1010964,Common Ground Marketplace,North Broad Street And Mt. Vernon Avenue,Philadelphia,Philadelphia,Pennsylvania,19130,-75.160824,39.964153,
1012754,Community Congregational Farmers Market,15300 Tamiami Trail N,Naples,Collier,Florida,34110,-81.804309,26.309917,
1006090,Community Farmers Market,East Dike,Fargo,Hennepin,Minnesota,56547,-96.5773,46.8716,
1009973,Community Farmers Market,,Hot Springs Village,Garland,Arkansas,71909,-93.05711099999999,34.629989,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1003272,Community Farmers Market At Brookland Baptist Church,1066 Sunset Blvd.,West Columbia,Richland,South Carolina,29169,-81.072324,33.997394,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1012415,Community Farmers Market Bowling Green,2319 Nashville Rd,Bowling Green,Warren,Kentucky,42101,-86.46584990000001,36.96577429999999,
1001329,Community Farmers Market Of Boynton Beach,"Boynton Beach Blvd, At A1a",Boynton Beach,Palm Beach,Florida,33435,-80.057952,26.528433000000003,Local government building grounds
1001331,Community Farmers Market Of Plantation,Sunrise At 118th,Plantation,Broward,Florida,33322,-80.3059125,26.145890899999998,Local government building grounds
1001330,Community Farmers Market Of Tamarac,University At Southgate,Tamarac,Broward,Florida,33321,-80.25279599999999,26.228856,Local government building grounds
1011616,Community Farmers Market- Downtown,Washington Street And Jackson St,Carbondale,Jackson,Illinois,62902,-89.21552170000001,37.7283203,
1008708,Community Farmers Market Of Garrard County,430 Wallacetown Road,Paint Lick,Garrard,Kentucky,40461,-84.38784799999999,37.547128,
1012132,Community Food Bank Farm Stand,3003 S. Country Club Rd.,Tucson,Pima,Arizona,85726,-110.92521,32.188882,
1002190,Community Garden,,Minden,Kearney,Nebraska,68959,-98.95299999999999,40.4998,
1009853,Community Market Of Blacksburg,1400 Block South Main Street,Blacksburg,Montgomery,Virginia,24060,-80.400238,37.215804999999996,Private business parking lot
1001263,Community Roots Market,4001 North Cook St,Spokane,Spokane,Washington,99207,-117.374,47.6938,
1010233,Compton Blue Line Farmers Market,101 E Palmer Street,Compton,Los Angeles,California,90220,-118.22397340000002,33.8979171,Local government building grounds
1002010,Concho Farmers Market,Corner Of Highway 61 And 180a,Concho,Apache,Arizona,85924,-109.603,34.4751,
1007154,Concho Valley Farmers Market,609 South Oakes,San Angelo,Tom Green,Texas,76903,-100.432,31.4555,
1011785,Concord Farmers Market Association,Capitol Street,Concord,Merrimack,New Hampshire,3301,-71.538411,43.206451,
1011343,Concord Farmers Market,2100 Salvio St,Concord,Contra Costa,California,94520,-122.0339936,37.9777842,
1005916,Concord Market,"106 East Jackson Rd (m-60),",Concord,Jackson,Michigan,49237,-84.4234,42.2485,
1001337,Concordia Farmers Market,11th Street And Washington,Concordia,,Kansas,66901,-97.661,39.5665,
1001336,Concordia Farmers’,Courthouse Square - 1815 M St.,Belleville,Republic,Kansas,66935,-97.6304,39.8236,
1002749,Condon Community Farmers Market,,Condon,Gilliam,Oregon,97823,-120.18469099999999,45.232559,Local government building grounds
1000276,Conecuh County Farmers Market,W Front Street,Evergreen,Conecuh,Alabama,36401,-86.956701,31.433057,Other
1007317,Coney Island Farmers Market,West 16 Street Surf Ave,Brooklyn,Kings,New York,11224,-73.98365,40.581106,Other
1006216,Coney Island Hospital Market,Lutheran Way 55th Street Sunset Park,Brooklyn,New York,New York,11220,-74.002,40.6355,Healthcare Institution
1009300,Congerville Farmers Market,214 Main Street,Congerville,,Illinois,61729,-89.2044,40.6139,
1010773,Conifer Farmers Market,25557 Conifer Rd,Conifer,Jefferson,Colorado,80433,-105.2872435,39.544562400000004,
1004621,Conneaut Farmers Market Inc.,327 Mill St.,Conneaut,Ashtabula,Ohio,44048,-80.5602,41.9455,
1007995,Connellsville Farmers Market,West Crawford Avenue,Connellsville,Fayette,Pennsylvania,15425,-79.594359,40.017394,
1000706,Connersville/fayette County Farmers Market,K-mart Parking Lot,Connersville,Fayette,Indiana,47331,-85.14200000000001,39.6439,
1011548,Connor Farm,,Saint Louis,Pulaski,Missouri,63121,-90.317994,38.701724,
1003308,Conover Farmers Market,109 1st Street East,Conover,Catawba,North Carolina,28613,-81.21770477,35.706394200000005,
1003244,Conshohocken,Fayette & West Hector Sts.,Conshohocken,Montgomery,Pennsylvania,19428,-75.308,40.0741,
1009076,Contoocook Farmers Market (summer),896 Main St,Contoocook,Merrimack,New Hampshire,3229,-71.71314,43.222595,Local government building grounds
1001284,Contoocook Farmers Market Winter,"Hopkinton Town Hall, 330 Main Street",Hopkinton,Merrimack,New Hampshire,3229,-71.67259399999999,43.191131,Local government building grounds
1006204,Conuco Farmers Market,2800 W. Division St.,Chicago,Cook,Illinois,60622,-87.6926,41.903,
1003204,Conway County Farmers Market,Old Train Station,Morrilton,Conway,Arkansas,72110,-92.7431,35.1588,
1008705,Conway Farmers Market,Antioch Baptist Church; 150 Amity Road,"Conway, Ar",Faulkner,Arkansas,72032,-92.41282700000001,35.078644,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1009865,Conway Farmers Market,150 Amity Road,Conway,Faulkner,Arkansas,72032,-92.4128275,35.0786441,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1012030,Conway Farmers Market,217 Laurel St,Conway,Horry,South Carolina,29526,-79.04697990000001,33.8342831,
1002022,Conway Farmers Market,"Town Common, Main St.",Conway,Franklin,Massachusetts,1341,-72.6981,42.5091,
1008480,Conway Locally Grown,925 Mitchell St,Conway,Faulkner,Arkansas,72034,-92.449952,35.091704,
1003198,Cook Area Farmers Market,127 South River Street,Cook,St. Louis,Minnesota,55723,-92.6893,47.8516,
1000809,Cook County Farm And Craft Market,Senior Center Parking Lot,Grand Marais,Cook,Minnesota,55604,-90.4047,47.8992,
1006825,Cookeville Farmers Market,Downtown Center,Cookeville,Putnam,Tennessee,38503,-85.5016,36.1628,
1000197,Cool Spring Farmers Market,10th And Jackson Street,Wilmington,New Castle,Delaware,19805,-75.55728620000001,39.749416,Other
1003608,Coon Rapids Farmers Market,4th & Main Street,Coon Rapids,Carroll,Iowa,50058,-94.6776,41.8658,
1006210,Coop City Market,140 Bellamy Loop- The Circle,New York,New York,New York,10475,-73.8255,40.8726,Local government building grounds
1007697,Cooper Park Farmers Market,Maspeth Ave And Olive St,Brooklyn,Kings,New York,11211,-73.939017,40.716065,Other
1010400,Cooper Young Community Farmers Market,1000 S Cooper St,Memphis,Shelby,Tennessee,38104,-89.99068299999999,35.1188424,Private business parking lot
1011235,Cooperativa Orgánica Madre Tierra,"Placita Roosevelt, Calle Federico Calder",San Juan,San Juan,Puerto Rico,919,-66.06528,18.416678,
1006258,"Cooperative Community Food Compact, Inc.",42 Church Street,Nassau,Rensselaer,New York,12123,-73.60677199999999,42.514497999999996,"Faith-based institution (e.g., church, mosque, synagogue, temple)"
1009404,Cooperative Farmers Market Of Scranton,900 Barring Avenue (off Providence Rd And Albright Ave),Scranton,,Pennsylvania,18508,-75.6605,41.4246,
1001788,Cooperstown Farmers Market,Fairgrounds,Cooperstown,Griggs,North Dakota,58425,-98.124,47.4444,
1002967,Cooperstown Farmers Market,"101 Main Street, Pioneer Alley",Cooperstown,Otsego,New York,13326,-74.925057,42.700117999999996,
1004123,Coopersville Farmers Market,N. Main Street Parking Lot Pavilion,Coopersville,Ottawa,Michigan,49404,-85.9412,43.0599,
1006766,Coos Bay Downtown Farmers Market,320 Central Ave.,Coos Bay,Coos,Oregon,97420,-124.2152977,43.3679748,
1012194,Copake Hillsdale Farmers Market,9140 Route 22,Hillsdale,Columbia,New York,12529,-73.517481,42.170062,
1009869,Copiah County Farmers Market,,Hazlehurst,Copiah,Mississippi,39083,-90.394263,31.861084,Local government building grounds
1009367,Copley Creekside Farmers Market,1245 Cleveland Massillon Road,Copley,,Ohio,44321,-81.6419,41.1044,
1012265,Copley Creekside Farmers Market,1245 S Cleveland-massillon Rd,Copley,Summit,Ohio,44321,-81.643846,41.103803000000006,
1012476,Copley Square Farmers Market,,Boston,Suffolk,Massachusetts,2116,-71.07639,42.349965999999995,
1000158,Coppell Farmers Market,768 W. Main Street,Coppell,Dallas,Texas,75019,-97.00702199999999,32.952867,
1006999,Copper Ridge And Fairhaven Farmers Market,710 Obrecht Road,Sykesville,Carroll,Maryland,21784,-76.9756,39.3782,Private business parking lot
1000982,Copper Valley Community Market,Mm 101 Richardson Hwy Loop Road,Copper Valley,,Alaska,99737,-145.444,62.0879,
1007004,Copperas Cove Farmers Market,1506 Veterans Ave.,Copperas Cove,Lampasas,Texas,76522,-98.185,31.0708,
1007058,Coquille Farmers Market,115 N. Birch St.,Coquille,Coos,Oregon,97423,-124.191,43.1755,
1005372,Coral Gables Farmers Market,405 Biltmore Way,Coral Gables,Miami-Dade,Florida,33134,-80.2632,25.749000000000002,Private business parking lot
1000899,Coral Gables Museum Market On The Plaza,285 Aragon Avenue,Coral Gables,Miami-Dade,Florida,33134,-80.260407,25.750453399999998,Other
