FMID,Credit,WICcash,WIC,SFMNP,SNAP
1008202,Y,N,Y,N,Y
1004599,N,N,Y,Y,N
1011773,Y,Y,N,Y,Y
1011800,Y,Y,Y,Y,Y
1007005,N,N,N,N,N
1009442,Y,N,N,N,N
1005930,N,N,N,N,N
1004752,Y,N,Y,Y,N
1003502,Y,N,N,N,Y
1009521,Y,N,N,N,N
1006904,N,N,N,N,N
1012095,Y,N,N,N,N
1005394,N,N,N,N,N
1004920,N,N,N,N,N
1000477,N,N,N,N,N
1006215,N,N,Y,Y,N
1009216,Y,N,N,N,N
1000612,Y,N,N,N,N
1002383,Y,N,N,N,Y
1007110,N,N,N,N,N
1001141,Y,N,N,N,N
1001191,Y,N,Y,N,N
1008811,Y,N,N,N,N
1001190,N,N,N,N,N
1001651,Y,N,Y,Y,Y
1002092,Y,N,Y,Y,Y
1003144,N,N,N,N,N
1003767,N,N,N,N,N
1001335,N,Y,Y,Y,Y
1002012,N,N,N,N,N
1005922,N,N,N,N,N
1012815,Y,N,Y,Y,Y
1011538,Y,N,Y,Y,Y
1007279,N,N,Y,Y,N
1009317,Y,N,N,N,N
1012442,Y,N,Y,Y,Y
1003349,N,N,N,N,N
1007338,Y,N,N,N,Y
1003327,N,N,N,Y,N
1005401,N,N,N,N,N
1006996,N,N,N,N,N
1000628,Y,N,Y,Y,N
1007656,N,N,N,N,N
1007012,N,N,N,N,N
1005570,N,N,N,N,N
1006187,Y,Y,Y,N,N
1006188,Y,N,N,N,N
1006381,N,N,N,N,Y
1011672,Y,N,Y,Y,Y
1006501,Y,N,Y,Y,Y
1001855,Y,N,N,N,N
1000481,Y,N,Y,Y,Y
1002419,N,N,N,N,N
1001120,N,N,N,N,N
1005504,N,N,N,N,N
1011745,Y,N,N,N,N
1000117,N,N,N,N,N
1002705,N,N,Y,Y,N
1012249,Y,N,N,N,N
1007751,N,N,N,N,N
1001636,N,N,N,N,N
1005201,Y,Y,Y,N,N
1012046,Y,N,N,N,Y
1011334,Y,N,Y,Y,Y
1011658,Y,N,N,N,N
1003163,N,N,N,N,N
1002623,N,N,N,N,N
1004168,Y,N,Y,Y,Y
1000740,N,N,N,N,N
1009243,Y,N,N,N,N
1002229,N,N,Y,Y,N
1002230,N,N,Y,Y,N
1001166,N,N,N,N,N
1006053,N,N,N,N,N
1006539,Y,Y,N,Y,Y
1008874,N,Y,Y,Y,Y
1002777,N,N,N,N,N
1002778,N,N,N,N,N
1008858,Y,N,N,N,N
1004569,N,N,N,N,N
1004348,N,N,N,N,N
1009983,Y,N,Y,N,N
1009185,Y,N,N,N,N
1004052,Y,N,N,N,N
1011624,Y,Y,Y,Y,Y
1001102,Y,N,N,N,Y
1001106,N,N,Y,Y,N
1004199,N,N,N,N,N
1004406,Y,N,N,N,N
1005103,Y,Y,Y,Y,N
1005528,Y,N,Y,Y,Y
1006837,Y,Y,Y,Y,Y
1006903,N,N,N,Y,N
1007118,N,N,N,N,N
1011119,Y,N,N,N,Y
1002207,N,N,N,N,N
1006434,N,N,N,N,N
1004710,N,N,N,N,N
1000367,N,N,N,N,N
1005459,N,N,Y,Y,N
1008960,Y,N,N,N,N
1011247,Y,N,Y,Y,N
1001258,Y,N,N,N,N
1008614,N,N,N,N,N
1000120,N,N,N,N,N
1001819,N,N,N,N,Y
1009332,Y,N,N,N,N
1005066,N,N,N,N,N
1009394,Y,N,N,N,N
1004786,N,N,Y,Y,N
1005791,N,N,N,N,N
1000782,Y,Y,Y,Y,Y
1006625,Y,N,N,N,Y
1008513,Y,N,N,N,Y
1012791,Y,N,N,N,N
1005172,Y,Y,Y,Y,N
1005140,Y,N,N,N,N
1006717,N,N,N,N,N
1000030,Y,N,Y,N,N
1007237,N,N,N,Y,N
1002605,N,N,N,N,N
1006094,N,N,N,N,N
1009379,Y,N,N,N,N
1009779,Y,N,N,Y,Y
1009780,Y,N,N,Y,Y
1005256,Y,N,N,Y,Y
1012216,Y,N,N,N,Y
1002935,N,N,N,N,N
1004567,Y,Y,Y,Y,Y
1001942,N,N,N,N,Y
1001537,N,N,N,N,N
1005657,N,N,Y,Y,Y
1001534,Y,N,N,N,N
1003510,N,N,N,N,N
1006146,Y,N,N,N,N
1004941,N,N,N,N,N
1003486,N,N,N,N,N
1007523,N,N,N,N,N
1004420,N,N,N,N,N
1008221,Y,N,N,N,Y
1012225,Y,N,Y,Y,Y
1005105,N,N,N,N,N
1004114,N,N,N,N,N
1007470,N,N,N,N,N
1008604,N,N,N,N,Y
1010154,Y,N,N,N,N
1004744,N,N,N,N,N
1001913,N,N,N,N,N
1001013,N,N,N,N,N
1000461,N,N,N,N,N
1008350,Y,N,N,N,N
1009381,Y,N,N,N,N
1005022,N,N,Y,Y,N
1003980,Y,Y,Y,Y,Y
1010023,Y,N,Y,Y,Y
1005952,Y,N,Y,Y,N
1012348,Y,N,N,N,N
1012135,Y,N,Y,N,Y
1003136,Y,N,Y,Y,Y
1003070,N,N,N,N,N
1004120,N,N,N,N,N
1005257,Y,N,N,Y,Y
1001676,N,N,Y,Y,N
1011486,Y,N,N,N,N
1004368,Y,N,N,Y,N
1010328,Y,N,N,N,N
1010286,Y,Y,N,Y,N
1012682,Y,Y,Y,Y,N
1000334,N,N,Y,N,N
1010120,Y,N,N,N,N
1007821,N,N,N,N,N
1005218,Y,Y,Y,N,Y
1003384,N,N,N,N,N
1005661,Y,Y,N,Y,N
1003274,N,N,N,N,N
1006458,Y,Y,Y,Y,Y
1001878,Y,Y,Y,Y,Y
1008288,Y,Y,Y,Y,Y
1008913,Y,Y,Y,Y,Y
1011123,Y,N,N,N,N
1000449,Y,Y,Y,Y,Y
1010711,Y,N,N,N,N
1001511,Y,N,N,N,N
1007283,N,N,N,N,N
1003320,N,N,N,N,N
1010360,Y,N,N,N,Y
1012781,Y,N,Y,Y,N
1005012,N,N,N,N,N
1005856,N,N,N,N,N
1003238,Y,N,N,N,N
1002008,Y,Y,Y,Y,Y
1009452,Y,N,N,N,N
1004876,Y,Y,Y,Y,Y
1004629,N,N,N,N,N
1012241,Y,N,N,N,N
1000366,N,N,N,N,N
1005906,Y,Y,Y,Y,Y
1005932,Y,N,N,Y,N
1006506,N,N,N,N,N
1008856,N,N,N,Y,N
1002235,Y,N,Y,Y,N
1006172,N,N,N,N,N
1001259,N,N,N,N,N
1008040,Y,N,N,N,N
1009002,Y,N,N,N,N
1003927,Y,Y,Y,Y,N
1005368,N,Y,Y,Y,N
1004210,N,N,N,N,N
1009220,Y,N,N,N,N
1003854,N,N,N,N,N
1007652,N,N,N,N,N
1005075,N,N,N,N,N
1011772,Y,N,N,N,N
1005816,Y,N,Y,Y,N
1012031,Y,Y,Y,Y,Y
1002182,N,N,N,N,N
1003902,N,N,N,N,N
1001304,N,N,N,N,N
1003630,N,N,N,N,N
1006375,N,N,N,N,N
1010991,Y,N,Y,N,Y
1000110,N,N,N,N,N
1000188,Y,N,N,N,N
1000603,Y,N,N,N,N
1007520,N,N,N,N,N
1011972,Y,Y,N,Y,Y
1002384,N,N,N,N,N
1008790,Y,Y,Y,Y,N
1000616,N,N,N,N,N
1005531,N,N,N,N,N
1005150,Y,N,N,N,N
1008160,Y,N,N,N,Y
1000242,N,N,N,N,N
1000508,N,N,N,N,N
1007572,N,N,N,N,N
1011983,Y,Y,Y,Y,Y
1005638,N,N,N,N,N
1005968,Y,N,Y,Y,Y
1012189,Y,N,N,N,N
1003068,Y,N,Y,N,Y
1008834,Y,N,N,N,N
1008794,Y,N,N,N,N
1009156,Y,N,N,N,N
1008339,Y,Y,Y,Y,Y
1007818,N,N,N,N,N
1000939,N,N,N,N,N
1011053,Y,N,Y,Y,Y
1002192,N,N,N,Y,N
1001431,N,N,N,Y,N
1007488,N,N,N,N,N
1000490,N,N,N,N,N
1007068,N,N,N,N,N
1005770,N,N,N,N,N
1010866,Y,N,N,N,Y
1012222,Y,N,N,N,Y
1004100,N,N,N,N,N
1012279,Y,N,N,N,Y
1005121,Y,N,N,N,N
1004007,N,N,Y,Y,N
1012539,Y,N,Y,N,Y
1002929,Y,Y,Y,Y,Y
1012229,Y,N,N,N,Y
1001898,N,N,N,N,N
1005369,N,N,N,N,N
1008618,Y,N,N,N,N
1005165,N,N,N,N,N
1008681,Y,Y,Y,Y,Y
1011347,Y,N,Y,N,Y
1007848,N,N,N,N,N
1003543,N,N,N,N,N
1012047,Y,N,N,N,N
1003709,N,N,N,N,N
1011206,Y,N,Y,Y,Y
1001175,N,N,N,N,N
1011139,Y,N,N,N,N
1009263,Y,N,N,N,N
1001031,N,N,N,N,N
1001281,N,N,N,N,N
1006178,N,N,Y,N,N
1006179,N,N,Y,Y,N
1008003,N,N,Y,N,N
1002732,N,N,N,N,N
1008682,Y,Y,Y,Y,Y
1008683,Y,Y,Y,Y,Y
1006137,N,N,N,N,N
1000816,Y,N,N,N,N
1005642,Y,Y,Y,Y,Y
1012575,Y,N,N,N,N
1003199,Y,N,N,N,N
1001506,N,N,N,N,N
1003658,N,N,N,N,N
1007533,N,N,N,N,N
1002433,N,Y,N,N,N
1001899,Y,N,N,Y,Y
1006589,N,N,Y,Y,Y
1003546,N,N,N,N,N
1010736,Y,N,N,N,N
1000759,Y,Y,Y,Y,Y
1006704,N,N,N,N,N
1000637,N,N,N,N,N
1005763,N,N,N,N,N
1009264,Y,N,N,N,N
1005426,N,N,N,N,N
1000526,N,N,N,N,N
1009851,Y,N,Y,N,Y
1005494,N,N,N,N,N
1004378,N,N,N,N,N
1006370,N,Y,N,Y,Y
1007042,N,N,N,N,N
1004883,N,N,N,N,N
1009469,Y,N,N,N,N
1012574,Y,N,N,N,Y
1002789,N,N,N,N,N
1010969,Y,Y,Y,Y,Y
1010971,Y,Y,Y,Y,Y
1001777,N,N,N,N,N
1005549,N,N,Y,Y,Y
1009988,Y,Y,Y,Y,Y
1010639,Y,N,N,N,N
1012594,Y,N,N,N,N
1010016,N,N,N,N,N
1004014,Y,N,Y,N,Y
1007753,N,N,N,N,N
1011038,Y,N,N,Y,N
1008713,Y,N,N,N,Y
1010296,Y,N,N,N,N
1000114,N,N,N,N,N
1006615,N,N,N,N,N
1003535,N,N,N,N,N
1006713,N,Y,Y,Y,N
1001490,N,N,Y,Y,N
1001491,N,N,Y,Y,N
1010028,Y,N,Y,N,Y
1007788,N,N,N,N,N
1000013,Y,N,Y,Y,Y
1002730,N,N,N,N,N
1007723,N,N,N,N,N
1009546,Y,N,N,N,N
1009396,Y,N,N,N,N
1010314,Y,N,N,N,N
1000421,N,N,N,N,N
1011657,Y,N,Y,Y,N
1003370,N,N,N,N,N
1010290,Y,N,Y,Y,Y
1003443,N,N,N,N,N
1010288,Y,Y,Y,Y,Y
1011791,Y,N,N,N,Y
1000418,N,N,N,N,N
1003542,N,N,N,N,N
1011162,Y,N,N,Y,Y
1005128,Y,Y,Y,Y,N
1001915,N,N,N,N,N
1006189,N,Y,Y,Y,Y
1008246,N,N,N,N,N
1001028,N,N,N,N,N
1002223,N,N,N,N,N
1007232,N,N,N,N,N
1002905,Y,N,N,N,N
1002951,Y,N,Y,Y,Y
1002950,Y,N,Y,Y,Y
1008342,N,N,Y,Y,N
1001578,N,Y,Y,Y,N
1012668,Y,Y,Y,Y,Y
1004332,N,N,N,N,N
1003903,Y,N,Y,N,N
1004575,Y,N,N,N,N
1001504,N,N,N,N,N
1011302,Y,N,N,N,N
1011225,Y,N,N,N,N
1011765,Y,N,N,N,N
1011470,Y,N,Y,Y,Y
1008841,Y,N,N,N,Y
2000019,Y,N,N,N,N
1005802,N,N,N,N,N
1004417,N,N,Y,Y,N
1001476,N,N,N,N,N
1002638,N,N,N,N,N
1004018,Y,N,Y,Y,N
1011306,Y,N,N,N,N
1011798,Y,N,Y,N,Y
1007050,N,N,N,N,N
1007460,N,N,N,N,N
1000484,N,N,N,N,N
1001767,N,N,N,N,N
1010479,Y,N,Y,Y,Y
1004021,N,N,N,N,N
1006949,N,N,N,N,N
1004632,N,N,N,Y,N
1003811,N,N,Y,Y,N
1007755,N,N,N,N,N
1003677,Y,N,N,N,N
1011837,Y,Y,Y,Y,Y
1004035,N,N,N,N,N
1001033,N,N,N,N,N
1010631,Y,N,Y,Y,Y
1009480,Y,N,N,N,N
1012094,Y,N,N,N,Y
1004044,Y,N,Y,Y,Y
1004825,N,N,N,N,N
1005279,Y,Y,Y,Y,N
1001109,N,N,N,N,N
1008810,N,N,N,N,N
1008562,Y,N,N,N,N
1002813,N,N,N,N,N
1007074,N,N,N,N,N
1010397,Y,N,N,Y,N
1000021,Y,N,N,N,Y
1009992,Y,N,N,N,N
1006858,Y,N,N,N,N
1012515,Y,N,N,N,N
1006119,Y,Y,Y,Y,N
1010278,Y,N,N,N,N
1000946,Y,N,N,N,N
1007078,N,N,N,N,N
1008837,Y,N,Y,N,Y
1010185,N,N,Y,N,Y
1011076,Y,N,Y,Y,Y
1007443,N,N,N,N,N
1002020,N,N,N,N,N
1006374,N,Y,Y,Y,N
1002771,N,N,N,N,N
1002369,N,N,N,N,N
1007757,N,N,N,N,N
1002136,N,N,N,N,N
1004672,N,N,N,N,N
1003095,N,N,N,N,N
1007461,N,N,N,N,N
1012396,Y,N,Y,Y,N
1006111,N,N,N,N,N
1005138,Y,N,Y,Y,Y
1006072,N,N,N,N,N
1012022,Y,N,N,N,N
1004647,N,N,N,N,N
1000204,Y,Y,N,Y,N
1007156,N,N,N,N,N
1012187,Y,N,Y,Y,Y
1012786,Y,N,N,N,N
1003835,Y,Y,Y,Y,Y
1004542,N,N,N,N,N
1011159,Y,N,N,N,N
1000673,Y,N,Y,N,Y
1002856,Y,N,N,N,N
1005633,N,N,Y,Y,N
1007758,N,N,N,N,N
1007483,N,N,N,N,N
1006681,Y,N,Y,Y,N
1004289,Y,N,N,N,Y
1011258,Y,N,Y,N,N
1007613,N,N,N,N,N
1009827,Y,N,Y,Y,Y
1011712,Y,N,N,N,Y
1011713,Y,N,N,N,Y
1012141,Y,N,N,N,Y
1009658,Y,N,N,Y,Y
1009951,Y,N,N,Y,N
1012523,Y,Y,Y,Y,Y
1012398,Y,N,Y,Y,Y
1012007,Y,N,N,Y,Y
1003182,N,N,Y,Y,N
1005761,N,N,N,N,N
1004478,N,Y,Y,N,N
1000716,Y,N,N,N,N
1010485,N,N,N,N,N
1011016,Y,N,Y,Y,Y
1006937,N,N,N,N,N
1000792,N,N,N,N,N
1001709,Y,N,Y,Y,Y
1007115,N,N,N,N,N
1007116,N,N,N,N,N
1004657,N,N,N,N,N
1002983,N,N,N,N,N
1010571,Y,N,N,N,Y
1010287,N,N,N,N,N
1011401,Y,Y,Y,Y,Y
1011440,Y,N,Y,N,Y
1002333,N,N,N,Y,Y
1009949,Y,Y,N,N,Y
1010420,Y,N,N,N,N
1006113,N,Y,Y,Y,N
1002191,Y,N,Y,Y,N
1001528,Y,N,N,N,Y
1001158,N,N,N,N,N
1005392,N,Y,Y,Y,N
1007409,N,N,N,N,N
1007759,N,N,N,N,N
1008219,Y,N,Y,Y,Y
1006416,Y,N,N,N,Y
1002885,Y,N,N,N,N
1008195,N,N,Y,N,Y
1000800,N,N,N,N,N
1005169,Y,Y,Y,Y,Y
1005170,Y,Y,Y,N,N
1012663,Y,Y,Y,Y,Y
1012417,Y,N,N,N,Y
1000688,N,N,Y,N,N
1010582,Y,N,Y,Y,Y
1004490,N,N,N,N,N
1001605,N,N,N,N,N
1006222,N,N,N,N,N
1000364,N,N,N,N,N
1011483,Y,N,Y,Y,Y
1003490,Y,N,Y,Y,Y
1011732,Y,N,N,Y,Y
1008292,N,Y,Y,Y,Y
1005091,N,N,N,N,N
1009077,Y,N,Y,Y,Y
1009748,Y,N,Y,Y,Y
1012364,Y,N,Y,Y,Y
1010714,Y,N,N,N,N
1003604,Y,N,N,N,N
1003461,Y,N,N,N,N
1005623,N,N,N,N,N
1008268,Y,N,N,N,Y
1011562,Y,N,N,N,N
2000020,Y,N,N,N,N
1003127,N,N,N,N,N
1010788,Y,N,N,N,N
1002304,Y,N,Y,Y,Y
1002307,N,N,Y,Y,N
1009472,Y,N,N,N,N
1001115,Y,N,N,N,N
1009191,Y,N,N,N,N
1002679,N,N,N,N,N
1001104,Y,N,N,Y,N
1011250,Y,N,N,N,N
1002455,N,N,N,N,N
1001458,N,N,N,N,N
1007398,N,N,N,N,N
1009871,Y,N,N,N,N
1012314,Y,N,Y,N,Y
1006547,N,N,Y,Y,Y
1000610,N,N,N,N,N
1001243,N,N,N,N,N
1008812,Y,Y,Y,Y,N
1002430,N,N,N,N,N
1002431,N,N,N,N,N
1001392,N,N,N,N,N
1009081,Y,N,N,N,Y
1010201,N,N,Y,Y,Y
1008128,Y,N,N,N,N
1003889,Y,Y,Y,Y,N
1006938,Y,N,N,Y,N
1011104,Y,N,N,N,Y
1011267,Y,N,N,N,Y
1006043,N,N,Y,Y,Y
1002882,N,N,N,N,N
1004396,Y,N,Y,Y,N
1006533,N,N,N,N,N
1012508,Y,N,Y,Y,Y
1006830,N,N,N,N,N
1007355,Y,Y,Y,Y,N
1010452,N,N,N,N,Y
1012779,Y,Y,N,N,Y
1005736,N,N,N,N,N
1004563,N,N,N,N,N
1004564,N,N,N,N,N
1012420,Y,N,N,N,N
1002537,Y,N,Y,N,Y
1004297,N,N,N,N,N
1004492,Y,N,N,N,N
1000493,Y,N,Y,Y,N
1008515,Y,N,N,N,N
1004469,N,N,N,N,N
1004491,N,N,N,N,N
1007337,N,N,Y,Y,N
1006263,Y,N,N,N,N
1004227,N,N,N,N,N
1002898,N,N,N,N,N
1012195,Y,N,N,N,Y
1004509,N,N,N,N,N
1002538,N,N,N,N,N
1011900,Y,Y,Y,Y,Y
1003060,N,N,N,N,N
1008852,Y,N,N,N,Y
1004561,Y,N,N,N,N
1011901,Y,Y,Y,Y,Y
1001930,N,N,N,N,N
1006269,Y,Y,Y,Y,Y
1000008,Y,N,N,N,Y
1002376,N,N,N,N,N
1000647,N,Y,Y,Y,N
1010172,N,N,N,N,N
1006304,Y,N,N,N,N
1004450,N,N,N,N,N
1005157,N,N,N,N,N
1007031,N,N,N,N,N
1007189,N,N,N,N,N
1003822,Y,N,Y,Y,Y
1005384,N,N,N,N,N
1003159,Y,N,N,N,N
1011674,Y,Y,Y,Y,Y
1002743,Y,N,Y,Y,Y
1001592,Y,Y,N,Y,N
1004869,N,N,N,N,N
1000854,N,N,N,N,N
1012482,Y,N,Y,Y,Y
1005814,N,N,N,N,N
1004781,N,N,Y,Y,N
1000192,N,N,N,Y,N
1007434,N,N,N,N,N
1012017,Y,Y,N,Y,N
1012640,Y,N,Y,Y,Y
1002744,Y,N,Y,Y,Y
1006775,N,N,N,Y,N
1006199,N,N,N,N,N
1002796,Y,Y,Y,Y,Y
1001703,N,Y,Y,Y,Y
1012560,Y,Y,N,N,Y
1002844,Y,Y,Y,Y,Y
1002845,Y,Y,Y,Y,Y
1010263,N,N,N,N,N
1004968,N,N,N,N,N
1010972,Y,Y,Y,Y,Y
1002432,N,N,N,N,N
1009670,Y,N,N,Y,N
1011412,Y,N,N,N,Y
1012166,Y,N,N,N,Y
1004481,N,N,N,N,N
1007490,N,N,N,N,N
1010685,Y,Y,Y,N,N
1009033,Y,N,N,N,N
1003472,Y,N,Y,Y,Y
1009872,Y,N,N,Y,Y
1012798,Y,N,Y,Y,Y
1001008,N,N,N,N,N
1007853,N,N,N,N,N
1001891,N,N,N,N,N
1005501,N,N,N,N,N
1011000,Y,N,N,Y,Y
1010410,Y,N,Y,N,N
1010346,Y,N,Y,Y,Y
1001206,Y,N,N,N,Y
1012078,Y,Y,Y,Y,Y
1005559,N,N,Y,N,N
1008622,Y,N,N,N,N
1005258,Y,N,N,Y,Y
1002807,N,N,N,N,N
1011039,Y,N,N,Y,N
1007236,N,N,N,N,N
1010025,Y,Y,N,Y,N
1005499,N,N,N,N,N
1004494,Y,N,Y,Y,Y
1012274,Y,N,Y,Y,Y
1006205,N,Y,Y,Y,N
1000535,N,N,N,N,N
1004304,Y,N,N,N,N
1000840,Y,Y,Y,Y,Y
1005584,Y,N,N,N,Y
1005044,N,N,N,N,N
1009366,Y,N,N,N,N
1005895,N,N,N,N,N
1001338,N,N,N,N,N
1001340,N,N,N,N,N
1001341,N,N,N,N,N
1004717,Y,N,N,Y,Y
1007276,Y,Y,Y,Y,Y
1005649,N,Y,Y,Y,N
1000073,Y,Y,Y,Y,Y
1002673,Y,Y,Y,Y,Y
1010276,N,N,N,N,N
1012161,Y,N,Y,Y,Y
1004370,N,N,N,N,N
1008623,Y,N,N,N,N
1005390,Y,Y,Y,Y,Y
1006701,N,N,N,N,Y
1002989,N,N,N,N,N
1000585,Y,Y,Y,Y,N
1001006,Y,N,N,N,N
1001736,N,N,N,N,N
1002249,N,N,N,N,N
1005020,N,N,N,N,N
1003857,N,N,N,N,N
1011869,Y,Y,Y,Y,Y
1010758,Y,N,N,N,N
1003573,N,N,N,N,N
1002745,Y,N,Y,Y,Y
1008624,Y,N,N,N,N
1011858,Y,N,N,N,Y
1001844,Y,N,Y,Y,Y
1010474,Y,N,Y,Y,N
1010822,Y,N,N,N,N
1007549,N,N,N,N,N
1008744,N,N,Y,Y,N
1009318,Y,N,N,N,N
1009549,Y,N,N,N,N
1006492,N,N,N,N,N
1002818,Y,Y,N,Y,N
1008464,Y,N,Y,N,Y
1009324,Y,N,N,N,N
1005391,N,N,N,N,N
1011288,Y,N,Y,Y,N
1010072,Y,N,N,N,N
1001637,N,N,N,N,N
1008110,Y,Y,Y,Y,Y
1006209,N,N,Y,Y,N
1012461,Y,Y,Y,Y,N
1009673,Y,N,Y,Y,Y
1009052,Y,N,Y,Y,Y
1000428,Y,N,N,N,N
1005092,Y,N,Y,Y,Y
1005273,Y,Y,N,N,N
1003251,Y,N,Y,Y,Y
1006160,N,N,N,N,N
1002681,N,N,N,N,N
1002680,N,N,N,N,N
1002533,Y,Y,N,Y,N
1008203,Y,Y,Y,Y,N
1010316,Y,N,N,N,Y
1000050,Y,N,N,N,Y
1012725,Y,Y,Y,Y,N
1012761,Y,N,N,N,N
1004283,Y,N,N,N,N
1003760,Y,N,Y,Y,Y
1009969,Y,N,N,N,N
1009024,N,N,N,N,N
1010048,Y,N,N,Y,N
1002615,Y,N,N,N,Y
1001319,Y,Y,Y,Y,N
1003190,Y,N,Y,Y,Y
1003189,Y,N,Y,Y,Y
1005497,Y,Y,Y,Y,N
1012224,Y,N,Y,Y,Y
1000983,N,N,N,N,N
1000649,N,N,N,N,N
1010766,Y,N,N,N,Y
1005247,N,N,N,N,N
1007467,N,N,N,N,N
1007445,N,N,N,N,N
1011294,Y,N,N,N,N
1005540,Y,N,N,N,Y
1007614,N,N,N,N,N
1003101,N,N,N,N,N
1011535,Y,N,Y,N,Y
1004822,N,N,N,N,N
1010793,Y,N,N,N,N
1003111,N,N,N,N,N
1006332,N,N,N,N,N
1000609,N,N,N,N,N
1002146,N,N,N,N,N
1002147,N,N,N,N,N
1002144,N,N,N,N,N
1002145,N,N,N,N,N
1003394,N,Y,N,N,N
1012077,Y,N,Y,N,Y
1008392,Y,N,Y,N,Y
1001182,N,N,N,N,N
1002410,N,N,Y,Y,Y
1011979,Y,Y,N,Y,Y
1004877,Y,Y,Y,Y,Y
1000516,N,N,N,N,N
1003710,N,N,Y,Y,Y
1000511,N,N,N,N,N
1009467,Y,N,N,N,N
1001438,N,N,N,N,N
1007478,N,N,N,N,N
1007160,N,N,N,N,N
1009313,Y,N,N,N,N
1005026,Y,N,N,Y,N
1005074,N,N,N,N,N
1009953,N,N,N,Y,N
1001162,N,N,N,N,N
1000625,N,N,N,N,N
1010398,Y,Y,Y,Y,N
1006641,Y,N,Y,N,Y
1008453,Y,N,N,N,Y
1012630,Y,N,N,N,N
1003106,N,N,N,N,N
1006327,Y,N,N,N,Y
1010357,N,N,Y,N,Y
1006548,N,N,Y,Y,N
1006131,N,N,N,N,N
1006463,N,N,N,N,N
1001667,Y,N,Y,Y,Y
1001505,Y,N,Y,N,Y
1012148,Y,N,Y,N,Y
1007768,N,N,N,N,N
1006787,Y,Y,Y,Y,Y
1011093,Y,N,Y,N,Y
1011095,Y,N,Y,N,Y
1011094,Y,N,Y,N,Y
1003891,Y,N,Y,Y,Y
1002049,N,N,N,N,N
1003536,N,N,N,N,N
1010137,Y,N,N,N,Y
1005489,Y,Y,Y,Y,N
1005527,Y,N,N,N,N
1007282,Y,N,N,N,Y
1012235,Y,N,Y,Y,Y
1012739,Y,N,Y,Y,Y
1012738,Y,N,Y,Y,Y
1012737,Y,N,Y,Y,Y
1002205,N,N,Y,Y,N
1003848,N,N,Y,Y,N
1006535,Y,Y,Y,Y,Y
1003309,Y,N,N,N,N
1005476,Y,N,N,N,N
1007577,N,N,N,N,N
1000930,N,N,N,N,N
1007471,N,N,N,N,N
1004238,Y,N,Y,Y,Y
1000055,Y,N,Y,Y,N
1009646,Y,N,Y,Y,N
1011296,Y,N,Y,N,Y
1004705,Y,Y,Y,Y,Y
1000584,N,N,N,N,N
1005787,N,N,N,N,N
1005758,Y,N,N,N,N
1007274,N,N,N,N,N
1010860,Y,N,N,N,N
1000701,Y,N,Y,Y,N
1005199,N,N,N,N,N
1002534,N,N,N,N,N
1007394,N,N,N,N,N
1007491,N,N,N,N,N
1002787,Y,N,N,N,Y
1005939,Y,Y,Y,Y,Y
1007826,N,N,N,N,N
1012775,Y,N,N,N,N
1008638,Y,N,N,N,N
1005991,Y,N,N,N,Y
1007391,N,N,N,N,N
1000298,Y,Y,Y,Y,N
1007631,N,N,N,N,N
1009562,Y,N,N,N,N
1010526,Y,N,Y,Y,Y
1000495,N,N,N,N,N
1000967,N,N,N,N,N
1006957,N,N,N,N,N
1002588,Y,N,Y,Y,Y
1002589,Y,N,Y,Y,Y
1008083,Y,Y,Y,Y,Y
1007472,N,N,N,N,N
1012708,Y,Y,Y,Y,Y
1012707,Y,Y,Y,Y,Y
1012703,Y,Y,Y,Y,Y
1003929,Y,Y,Y,N,N
1009497,Y,N,N,N,N
1003155,Y,Y,Y,Y,Y
1001721,N,N,N,N,N
1010958,Y,N,Y,Y,N
1000483,N,N,N,N,N
1010772,Y,N,N,N,N
1007362,N,N,N,N,N
1009526,Y,N,N,N,N
1000083,Y,Y,Y,Y,Y
1012536,Y,N,Y,Y,Y
1003755,Y,Y,Y,Y,Y
1000292,Y,N,Y,Y,Y
1003592,Y,N,Y,N,N
1009540,Y,N,N,N,N
1001596,Y,Y,Y,Y,N
1004568,N,N,N,Y,N
1000908,N,Y,Y,Y,Y
1005046,N,N,N,N,N
1009192,Y,N,N,N,N
1011172,Y,N,Y,Y,N
1009916,Y,Y,Y,N,Y
1007262,Y,N,N,N,N
1009914,Y,N,Y,Y,Y
1007320,Y,Y,Y,Y,Y
1004833,N,N,N,N,N
1010098,Y,N,N,N,Y
1009990,N,Y,N,N,N
1009991,N,Y,N,N,N
1012049,Y,N,Y,Y,Y
1003043,Y,N,Y,Y,Y
1012647,Y,Y,Y,Y,Y
1004917,Y,N,N,N,Y
1003208,N,N,Y,Y,N
1004468,N,N,N,N,N
1000544,N,N,N,N,N
1001412,Y,N,Y,Y,N
1004527,N,N,N,N,N
1007410,N,N,N,N,N
1011238,Y,N,Y,N,Y
1004773,Y,N,Y,Y,Y
1002199,N,N,N,N,N
1011232,Y,N,N,N,Y
1002952,N,N,N,N,N
1009432,Y,N,N,N,N
1003840,Y,Y,Y,Y,Y
1008055,Y,Y,Y,Y,Y
1001236,N,N,N,N,N
1011101,Y,N,N,N,Y
1000402,N,N,N,N,N
1011956,Y,N,Y,Y,Y
1004654,N,N,N,N,N
1008008,N,N,N,Y,N
1006734,N,N,N,Y,N
1010614,Y,N,N,N,N
1005695,N,N,N,N,N
1003547,Y,N,N,N,N
1010140,Y,N,Y,Y,Y
